api8,lease_name,well_no,field_name,month_on_production,linear_regression_ml_forecast_oil_bbl,naive_last_rate_forecast_oil_bbl,trailing_3mo_forecast_oil_bbl,trailing_6mo_forecast_oil_bbl
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),86,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),87,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),88,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),89,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),90,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),91,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),92,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),93,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),94,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),95,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),96,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),97,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),98,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),99,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),100,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),101,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),102,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),103,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),104,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),105,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),106,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),107,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),108,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),109,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),110,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),111,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),112,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),113,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),114,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),115,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),116,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),117,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),118,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),119,0.0,0.0,0.0,0.0
31744051,EPLEY-MARTIN 31E,105H,SPRABERRY (TREND AREA),120,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),34,2009.434505465399,1849.0,2143.6666666666665,2361.8333333333335
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),35,2044.4061869669972,2009.434505465399,2027.8115018217995,2241.0724175775663
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),36,2015.5615436088815,2044.4061869669972,1967.6135641441322,2130.3067820720657
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),37,1969.2853314841327,2015.5615436088815,2023.134078680426,2083.400372673546
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),38,1908.2559242438178,1969.2853314841327,2009.7510206866707,2018.7812612542348
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),39,1841.3156875314503,1908.2559242438178,1964.367599778944,1965.990581961538
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),40,1782.5229738198827,1841.3156875314503,1906.2856477531338,1964.70986321678
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),41,1719.7958244119218,1782.5229738198827,1844.0315285317167,1926.891274609194
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),42,1651.2888201936412,1719.7958244119218,1781.2114952544182,1872.7895475166813
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),43,1578.1883698609236,1651.2888201936412,1717.869206141815,1812.0774269474744
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),44,1501.5227970446672,1578.1883698609236,1649.757671488829,1746.8946000102726
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),45,1422.2647535739188,1501.5227970446672,1576.9999956997442,1679.105745477081
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),46,1341.0817655312053,1422.2647535739188,1500.6586401598368,1609.2639231508256
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),47,1257.9726209078362,1341.0817655312053,1421.6231053832637,1535.6903884360463
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),48,1173.0232635277293,1257.9726209078362,1340.4397133376535,1458.7198545186986
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),49,1086.4325442344189,1173.0232635277293,1257.3592166555902,1379.0089284077137
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),50,998.4195621865792,1086.4325442344189,1172.476142889995,1297.0496241366293
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),51,909.1854755172112,998.4195621865792,1085.9584566495757,1213.1990849936146
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),52,818.8937256735617,909.1854755172112,998.0125273127364,1127.6858719841632
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),53,727.6684164010962,818.8937256735617,908.8329211257841,1040.6545320078897
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),54,635.6166117300827,727.6684164010962,818.5825391972897,952.2704979234328
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),55,542.8363854553495,635.6166117300827,727.3929179349135,862.702722623825
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),56,449.41676624258565,542.8363854553495,635.3738045288428,772.1033628273135
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),57,355.4368206914473,449.41676624258565,542.623254476006,680.6028968366478
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),58,260.9655100217705,355.4368206914473,449.22999079646087,588.3114543656872
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),59,166.06263997096264,260.9655100217705,355.2730323186011,495.323418423722
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),60,70.78049968519323,166.06263997096264,260.8216568947268,401.7224556853664
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),61,0.0,70.78049968519323,165.9362165593088,307.5831036778848
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),62,0.0,0.0,78.94771321871862,217.1103727686599
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),63,0.0,0.0,23.59349989506441,142.20757839489562
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),64,0.0,0.0,0.0,82.9681082796544
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),65,0.0,0.0,0.0,39.47385660935931
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),66,0.0,0.0,0.0,11.796749947532206
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),67,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),68,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),69,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),70,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),71,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),72,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),73,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),74,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),75,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),76,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),77,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),78,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),79,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),80,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),81,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),82,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),83,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),84,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),85,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),86,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),87,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),88,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),89,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),90,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),91,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),92,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),93,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),94,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),95,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),96,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),97,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),98,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),99,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),100,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),101,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),102,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),103,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),104,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),105,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),106,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),107,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),108,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),109,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),110,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),111,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),112,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),113,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),114,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),115,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),116,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),117,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),118,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),119,0.0,0.0,0.0,0.0
31744052,EPLEY-MARTIN 31F,106H,SPRABERRY (TREND AREA),120,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),34,3202.6288471872517,3447.0,3283.6666666666665,3656.6666666666665
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),35,3008.0384582690945,3202.6288471872517,3354.209615729084,3462.2714745312082
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),36,2841.9688545962267,3008.0384582690945,3219.222435152116,3295.1112175760572
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),37,2694.886100887458,2841.9688545962267,3017.545386684191,3150.606026675429
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),38,2580.038576182865,2694.886100887458,2848.2978045842597,3101.2537101566722
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),39,2462.9024361356355,2580.038576182865,2705.6311772221834,2962.4268061871494
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),40,2339.2171285965837,2462.9024361356355,2579.275704401986,2798.4105455430886
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),41,2216.706335807395,2339.2171285965837,2460.719380305028,2654.508592444644
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),42,2097.4720546451185,2216.706335807395,2339.6086335132045,2522.619905367694
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),43,1981.7333150302134,2097.4720546451185,2217.7985063496994,2398.5371053758427
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),44,1869.0967146245544,1981.7333150302134,2098.6372351609093,2279.6783077329687
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),45,1758.2734150246679,1869.0967146245544,1982.7673614332955,2161.18799747325
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),46,1648.7164192441296,1758.2734150246679,1869.7011482264786,2043.7498272880887
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),47,1540.4100052948233,1648.7164192441296,1758.695516297784,1928.666375729347
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),48,1433.3357697720926,1540.4100052948233,1649.1332798545402,1815.9503206439178
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),49,1327.4032385921455,1433.3357697720926,1540.820731437015,1705.260939831747
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),50,1222.4748921822065,1327.4032385921455,1433.716337886354,1596.205927092069
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),51,1118.39674734937,1222.4748921822065,1327.737966848815,1488.4356233516776
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),52,1015.0475759670657,1118.39674734937,1222.7582927079072,1381.7895120724613
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),53,912.3394368764315,1015.0475759670657,1118.6397384995473,1276.1780381929507
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),54,810.1998612627202,912.3394368764315,1015.2612533976225,1171.4996101232184
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),55,708.5632093862895,810.1998612627202,912.5289580354057,1067.6436253716565
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),56,607.3688159177731,708.5632093862895,810.3675025084804,964.5036205040138
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),57,506.56174890453156,607.3688159177731,708.7106288555942,861.9859411266083
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),58,406.0939804956114,506.56174890453156,607.497924736198,760.0134413858019
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),59,305.9240462479869,406.0939804956114,506.6748484393053,658.5211754738929
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),60,206.01587245055396,305.9240462479869,406.1932585493766,557.4519437024854
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),61,106.33776776806543,206.01587245055396,306.0112997313841,456.7546122337911
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),62,6.861773853152393,106.33776776806543,206.09256215553543,356.3837052974204
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),63,0.0,6.861773853152393,106.40513802392393,256.2991982866503
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),64,0.0,0.0,37.73318054040595,171.87224013589503
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),65,0.0,0.0,2.2872579510507975,104.1899100532931
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),66,0.0,0.0,0.0,53.20256901196196
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),67,0.0,0.0,0.0,18.866590270202973
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),68,0.0,0.0,0.0,1.1436289755253988
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),69,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),70,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),71,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),72,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),73,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),74,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),75,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),76,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),77,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),78,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),79,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),80,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),81,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),82,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),83,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),84,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),85,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),86,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),87,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),88,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),89,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),90,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),91,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),92,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),93,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),94,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),95,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),96,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),97,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),98,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),99,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),100,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),101,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),102,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),103,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),104,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),105,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),106,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),107,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),108,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),109,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),110,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),111,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),112,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),113,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),114,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),115,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),116,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),117,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),118,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),119,0.0,0.0,0.0,0.0
31744053,EPLEY-MARTIN 31D,104H,SPRABERRY (TREND AREA),120,0.0,0.0,0.0,0.0
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),34,4282.005759565601,4809.0,5361.333333333333,5075.333333333333
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),35,3880.346299523048,4282.005759565601,4873.668586521867,4685.0009599276
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),36,3586.6662954255057,3880.346299523048,4323.784019696216,4482.058676514775
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),37,3434.6577100158206,3586.6662954255057,3916.3394515047185,4638.836392419025
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),38,3239.3583898910824,3434.6577100158206,3633.8901016547916,4253.779344088329
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),39,3023.0328586283663,3239.3583898910824,3420.227465110803,3872.0057424035094
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),40,2814.884709203379,3023.0328586283663,3232.34965284509,3574.344552174904
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),41,2622.6738128991715,2814.884709203379,3025.758652574276,3329.8243771145335
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),42,2446.869739336025,2622.6738128991715,2820.1971269103055,3120.212296010555
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),43,2284.5528446396197,2446.869739336025,2628.1427538128587,2930.246203328974
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),44,2129.3934499030916,2284.5528446396197,2451.3654656249387,2738.5620590996073
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),45,1979.8293799456,2129.3934499030916,2286.938677959579,2553.5679024349424
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),46,1835.9460725663926,1979.8293799456,2131.2585581627704,2379.7006559878146
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),47,1697.6416803721013,1835.9460725663926,1981.7229674716946,2216.544216548317
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),48,1564.4626410142828,1697.6416803721013,1837.8057109613646,2062.3721944604717
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),49,1435.740049769684,1564.4626410142828,1699.3501313175923,1915.3043447401813
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),50,1310.7687195646613,1435.740049769684,1565.9481237186894,1773.8355455951921
31744055,DAVIS-LACY 31K,211H,SPRABERRY (TREND AREA),51,1189.0305550791722,1310.7687195646613,1436.9904701162093,1637.398090538787
